topic,tweet,tokenized tweet,R1,R2,R3,R4,R5,R1-1-1,R2-1-2,R3-2-1,R4-2-2,R5-3-1,R6-3-2,R7-3-3,R8-4-1,R9-4-2,R10-5-1,R11-5-2,R12-5-3,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12
Capitol Hill Riot,"As President Donald Trump had an obligation.

People listened to what he said.

Words have exact meanings.

He incited the crowd.

He told them to go.

He encourage their lawlessness.

He is just as guilty of the Capitol Hill violence and deaths as those that paericipated.",As President Donald Trump had an obligation . People listened to what he said . Words have exact meanings . He incited the crowd . He told them to go . He encourage their lawlessness . He is just as guilty of the Capitol Hill violence and deaths as those that paericipated .,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
Capitol Hill Riot,"Tight security here on Capitol Hill today, as members of the House of Representatives vote on whether to impeach Donald Trump. If it passed he would be the only president to be impeached twice , and the only one to be impeached for inciting insurrection #Trump #impeachmentvote","Tight security here on Capitol Hill today , as members of the House of Representatives vote on whether to impeach Donald Trump . If it passed he would be the only president to be impeached twice , and the only one to be impeached for inciting insurrection #Trump #impeachmentvote",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1
Capitol Hill Riot,"Dzhokhar Tsarnaev on the left. The Capitol Hill bomber on the right. 

It’s TERRORISM. 

Trump radicalized his supporters with lies for over a YEAR and invited them to violently overthrow Congress, including murder, to stay in power. #ConvictAndDisqualify #GOPComplicitTraitors","Dzhokhar Tsarnaev on the left . The Capitol Hill bomber on the right . It ’ s TERRORISM . Trump radicalized his supporters with lies for over a YEAR and invited them to violently overthrow Congress , including murder , to stay in power . #ConvictAndDisqualify #GOPComplicitTraitors",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1
Capitol Hill Riot,"Several prominent Chinese dissidents have doubled down on their support for US President Donald Trump, comparing those who stormed Capitol Hill in Washington last week to the Tiananmen Square student protesters in 1989.","Several prominent Chinese dissidents have doubled down on their support for US President Donald Trump , comparing those who stormed Capitol Hill in Washington last week to the Tiananmen Square student protesters in 1989 .",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1
Capitol Hill Riot,"Hate to say this but i was kinda astonished watching trump protesters taking over capitol hill, that shouldve happened months ago in here when the people's representatives didnt represent people anymore (well they never did) it would be sooooooooooo satisfying to see","Hate to say this but i was kinda astonished watching trump protesters taking over capitol hill , that shouldve happened months ago in here when the people's representatives didnt represent people anymore ( well they never did ) it would be sooooooooooo satisfying to see",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1
Capitol Hill Riot,"On Capitol Hill, the Senate continues work on two tracks: moving to confirm President 
's nominees, while forging ahead towards an impeachment trial of former President Donald Trump. 
 was sworn in today as the new Secretary of State.","On Capitol Hill , the Senate continues work on two tracks : moving to confirm President ' s nominees , while forging ahead towards an impeachment trial of former President Donald Trump . was sworn in today as the new Secretary of State .",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1
Capitol Hill Riot,"Former Defense Secretary James Mattis accused his former boss of complicity in the Jan. 6 Capitol Hill siege. Former President Donald Trump undermined American democracy, Mattis said. Since his departure from the Trump administration in December 2018, #","Former Defense Secretary James Mattis accused his former boss of complicity in the Jan . 6 Capitol Hill siege . Former President Donald Trump undermined American democracy , Mattis said . Since his departure from the Trump administration in December 2018 , #",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1
Capitol Hill Riot,"Biden compares Trump, Hawley, and Cruz to Nazi propagandist Goebbels and his ""big lie"". BUT says we should just rely on elections to stop these fascists.

See the disconnect? As much as the Democrats dislike/fear the fascists, they fear a real people's struggle even more.","Biden compares Trump , Hawley , and Cruz to Nazi propagandist Goebbels and his "" big lie "" . BUT says we should just rely on elections to stop these fascists . See the disconnect ? As much as the Democrats dislike / fear the fascists , they fear a real people's struggle even more .",1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1
Capitol Hill Riot,"Facebook's oversight board to rule on Trump ban 

Since the Capitol Hill Riot, the fact has shown the real American Terrorist Leader is Trump and his supporters republicans. Their revenge still on very high alert to destroy the US Unity and good health!","Facebook's oversight board to rule on Trump ban Since the Capitol Hill Riot , the fact has shown the real American Terrorist Leader is Trump and his supporters republicans . Their revenge still on very high alert to destroy the US Unity and good health !",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1
Capitol Hill Riot,"It's insane that - in less than a year - we've covered all of these remotely for 
:

-COVID-19
-end of the 2020 Democratic primary
-largest racial justice movement in U.S. history
-2020 general election (and GA runoffs)
-Capitol Hill riots
-Pres. Trump's second impeachment",It's insane that - in less than a year - we've covered all of these remotely for : - COVID - 19 - end of the 2020 Democratic primary - largest racial justice movement in U . S . history - 2020 general election ( and GA runoffs ) - Capitol Hill riots - Pres . Trump's second impeachment,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1
Capitol Hill Riot,"US President Trump privately blames ""Antifa people"" for storming Capitol Hill, despite clear video evidence showing rioters were overwhelmingly his supporters, according to Axios report","US President Trump privately blames "" Antifa people "" for storming Capitol Hill , despite clear video evidence showing rioters were overwhelmingly his supporters , according to Axios report",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1
Capitol Hill Riot,"The Big Lie at the heart of American politics right now is Trump's claim, amplified by many in his party and media, that the election was stolen. Unless the people responsible for the lie admit it was false there is no prospect *their supporters will peacefully move forward*.","The Big Lie at the heart of American politics right now is Trump's claim , amplified by many in his party and media , that the election was stolen . Unless the people responsible for the lie admit it was false there is no prospect * their supporters will peacefully move forward * .",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3
Capitol Hill Riot,"Waters says that former President Donald Trump should “absolutely be charged with premeditated murder” for inciting the deadly riots on Capitol Hill on Jan 6.

When will she be charged for inciting violence against all Trump supporters? 

I'll wait!",Waters says that former President Donald Trump should “ absolutely be charged with premeditated murder ” for inciting the deadly riots on Capitol Hill on Jan 6 . When will she be charged for inciting violence against all Trump supporters ? I'll wait !,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
Capitol Hill Riot,"The same ecosystem few days back cheered the fact that there is an impeachment trial being run against Donald Trump for inciting Capitol Hill riot. 
 isn't above the law and if he has incited the rioters then why shouldn't there be any cases against him?",The same ecosystem few days back cheered the fact that there is an impeachment trial being run against Donald Trump for inciting Capitol Hill riot . isn't above the law and if he has incited the rioters then why shouldn't there be any cases against him ?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1
Capitol Hill Riot,"Why were there crosses and “Jesus 2020” signs in the crowd that marched on the US Capitol Hill?

And in the week of Joe Biden’s #inauguration, what will happen to Trump’s evangelical supporters?

My attempt to answer those and other questions","Why were there crosses and “ Jesus 2020 ” signs in the crowd that marched on the US Capitol Hill ? And in the week of Joe Biden ’ s #inauguration , what will happen to Trump ’ s evangelical supporters ? My attempt to answer those and other questions",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1
Capitol Hill Riot,"Read this essential ⁦
⁩ essay on Trump’s “big lie” — “typically American.structurally fascist” and, worryingly, perhaps enduring.

“To keep it going for four years courts terrorism and assassination.”","Read this essential ⁦ ⁩ essay on Trump ’ s “ big lie ” — “ typically American.structurally fascist ” and , worryingly , perhaps enduring . “ To keep it going for four years courts terrorism and assassination . ”",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2
Capitol Hill Riot,"Police is helping a Trump Rioter in walking off the Capitol hill stairs. He hold her hand. Imagine if this were a Black person, Biden supporter or someone who protests for HUMAN RIGHT!, now i know what America is. OK.","Police is helping a Trump Rioter in walking off the Capitol hill stairs . He hold her hand . Imagine if this were a Black person , Biden supporter or someone who protests for HUMAN RIGHT ! , now i know what America is . OK .",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1
Capitol Hill Riot,"A mob of Trump supporters when he was on his way to Texas were interviewed. They believe:
BLM infiltrators set up the Jan.6 attack on Capitol Hill;
Trump will be inaugurated Jan 20.
I believe they are too far gone with no hope for mental normalcy.",A mob of Trump supporters when he was on his way to Texas were interviewed . They believe : BLM infiltrators set up the Jan . 6 attack on Capitol Hill ; Trump will be inaugurated Jan 20 . I believe they are too far gone with no hope for mental normalcy .,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1
Capitol Hill Riot,"This is not some 3rd world country or under dictatorship, its Capitol Hill, the heart of & where all states & people of this country are represented, take a good look! Trump caused this with inciting violence, to keep control of power.
#ONEV1 
#FreshVoicesRise 
#DemVoice1","This is not some 3rd world country or under dictatorship , its Capitol Hill , the heart of & where all states & people of this country are represented , take a good look ! Trump caused this with inciting violence , to keep control of power . #ONEV1 #FreshVoicesRise #DemVoice1",1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,-1,4,-1,-1,-1,-1,-1,-1,-1,2,-1,-1
Capitol Hill Riot,"Kevin McCarthy 
, your call for unity most certainly rings HOLLOW. Coming from a man who refused for weeks to acknowledge Biden won the election. All you did was help Trump pound his big lie until it reached a crescendo at the Capitol last week. Take some responsibility.","Kevin McCarthy , your call for unity most certainly rings HOLLOW . Coming from a man who refused for weeks to acknowledge Biden won the election . All you did was help Trump pound his big lie until it reached a crescendo at the Capitol last week . Take some responsibility .",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
Capitol Hill Riot,"Americans are hungry & suffering , instead of helping them,they’re spending money trying to impeach Trump, arresting people who broke into Capitol Hill,what else? Why can’t funds be used for the right things?why did y’all have to break into CH","Americans are hungry & suffering , instead of helping them , they ’ re spending money trying to impeach Trump , arresting people who broke into Capitol Hill , what else ? Why can ’ t funds be used for the right things ? why did y ’ all have to break into CH",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1
Capitol Hill Riot,"As Georgia votes, Trump tries to destroy America's faith in democracy - CNN 

""Capitol Hill Republicans chose Trump over democracy""

#GOPSeditiousTraitors","As Georgia votes , Trump tries to destroy America's faith in democracy - CNN "" Capitol Hill Republicans chose Trump over democracy "" #GOPSeditiousTraitors",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,3
Capitol Hill Riot,"#TrumpTerrorists
 
Do Not Forget.
Insurrectionists installed a GALLOWS on Capitol Hill. 
Trump told them to march on the Capitol.
Plans were in place to Assassinate our Congress, Speaker & Vice President.
January 6th, 2021 - Do Not Forget.
#GOPGallows","#TrumpTerrorists Do Not Forget . Insurrectionists installed a GALLOWS on Capitol Hill . Trump told them to march on the Capitol . Plans were in place to Assassinate our Congress , Speaker & Vice President . January 6th , 2021 - Do Not Forget . #GOPGallows",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1
Capitol Hill Riot,"Those on Capitol Hill

You were scared or you were in on it.

Period.

Trump has something on you, or you believe his lying ass.

Biden, this OUR reputations you are ruining. We voted you in.","Those on Capitol Hill You were scared or you were in on it . Period . Trump has something on you , or you believe his lying ass . Biden , this OUR reputations you are ruining . We voted you in .",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1
Capitol Hill Riot,"The attempted coup wasn’t limited to the Capitol invasion on January 6. The attempted coup began in earnest on election night, November 3, when Trump asserted his Big Lie. It continued with daily iterations for more than two months. 

#CoupAttempt #Sedition","The attempted coup wasn ’ t limited to the Capitol invasion on January 6 . The attempted coup began in earnest on election night , November 3 , when Trump asserted his Big Lie . It continued with daily iterations for more than two months . #CoupAttempt #Sedition",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1
Capitol Hill Riot,"It really boils down to this in the simplest of terms. Every member of Congress still perpetuating Trump's ""Big Lie"" bears responsibility for anything that happens next. #25thAmendmentNow #ImpeachTrump","It really boils down to this in the simplest of terms . Every member of Congress still perpetuating Trump's "" Big Lie "" bears responsibility for anything that happens next . #25thAmendmentNow #ImpeachTrump",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,1
Capitol Hill Riot,"'The mob was fed lies, Capitol Hill attack was provoked by Trump' - Mitch McConnell says, as senate impeachment hearing is set to start","' The mob was fed lies , Capitol Hill attack was provoked by Trump ' - Mitch McConnell says , as senate impeachment hearing is set to start",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1
Capitol Hill Riot,Outgoing Senate Majority Leader Mitch McConnell (R-KY) blamed President Trump on Tuesday for encouraging the Capitol Hill attack on January 6th. via,Outgoing Senate Majority Leader Mitch McConnell ( R-KY ) blamed President Trump on Tuesday for encouraging the Capitol Hill attack on January 6th . via,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1
Capitol Hill Riot,Jennings comes across as one of the last remaining reasonable Republicans. But he is wrong to imply moral equivalence to the BLM protests this past summer and the Trump violent insurrection on Capitol Hill on 6 January. Opinion: Mitch McConnell's dilemma,Jennings comes across as one of the last remaining reasonable Republicans . But he is wrong to imply moral equivalence to the BLM protests this past summer and the Trump violent insurrection on Capitol Hill on 6 January . Opinion : Mitch McConnell's dilemma,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,-1,-1,-1,-1,3,-1,-1,-1,-1,2,-1,-1
Capitol Hill Riot,"You’re wrong, our Republican Senators and Representatives cannot coverup Trump’s insurgency and his mob who did it for him; you lost your GOPLeadership to the insurgents who attacked you and the rest of Congress; Capitol Hill was taken by Trump and his mob! And Thai’s punishable","You ’ re wrong , our Republican Senators and Representatives cannot coverup Trump ’ s insurgency and his mob who did it for him ; you lost your GOPLeadership to the insurgents who attacked you and the rest of Congress ; Capitol Hill was taken by Trump and his mob ! And Thai ’ s punishable",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1
Capitol Hill Riot,"This is unacceptable. This is Trump’s legacy. This is not the America we know and love. My heart goes out to my former colleagues, Capitol Hill staffers, and law enforcement officers. Please stay safe.","This is unacceptable . This is Trump ’ s legacy . This is not the America we know and love . My heart goes out to my former colleagues , Capitol Hill staffers , and law enforcement officers . Please stay safe .",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1
Capitol Hill Riot,"""We should be grateful to Trump and his rednecks: their Capitol Hill siege marks the desacralization of the idea of 'people power.' This is the belief made sacred by the Yellows, the Reds and the American imperialists.""",""" We should be grateful to Trump and his rednecks : their Capitol Hill siege marks the desacralization of the idea of ' people power . ' This is the belief made sacred by the Yellows , the Reds and the American imperialists . """,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1
Capitol Hill Riot,Pelosi Says House Is Ready to Send Article of Impeachment to the Senate House Speaker Pelosi tells reporters on Capitol Hill that Democrats are ready to send its article of impeachment against Donald Trump,Pelosi Says House Is Ready to Send Article of Impeachment to the Senate House Speaker Pelosi tells reporters on Capitol Hill that Democrats are ready to send its article of impeachment against Donald Trump,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1
Capitol Hill Riot,"Hmmm, baba short fuse, that is how you kept supporting Trump till he incited his supporter into rioting in capitol hill. You are at it again, God help us things don't spiral out of control.","Hmmm , baba short fuse , that is how you kept supporting Trump till he incited his supporter into rioting in capitol hill . You are at it again , God help us things don't spiral out of control .",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1
Capitol Hill Riot,Trump supporters done ruined it for the kids to they can’t even go sledding down Capitol Hill this year,Trump supporters done ruined it for the kids to they can ’ t even go sledding down Capitol Hill this year,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1
Capitol Hill Riot,"The Capitol Hill Riot Was Pelosi’s Fault, Not Trump’s - Frontpagemag 
Why Couldn’t Congress’ Private Police Force of 2,000 Protect it From Mob of Hundreds?","The Capitol Hill Riot Was Pelosi ’ s Fault , Not Trump ’ s - Frontpagemag Why Couldn ’ t Congress ’ Private Police Force of 2,000 Protect it From Mob of Hundreds ?",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1
Capitol Hill Riot,"Fucking insurrectionists! Never can the 
 be the party of the police. They are supporting Trump, who incited a mob to murder a Capitol Hill Police Officer. 
 will be hearing from his constituents!","Fucking insurrectionists ! Never can the be the party of the police . They are supporting Trump , who incited a mob to murder a Capitol Hill Police Officer . will be hearing from his constituents !",0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,-1,-1,-1,-1,3,-1,-1,-1,-1,1,-1,-1
