topic,tweet,tokenized tweet,R1,R2,R3,R4,R5,R1-1-1,R2-1-2,R3-2-1,R4-2-2,R5-3-1,R6-3-2,R7-3-3,R8-4-1,R9-4-2,R10-5-1,R11-5-2,R12-5-3,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12
Capitol Hill Riot,"In 1792 both Slaves and Free Black men build Capitol Hill and in 2021 both Black and Brown Custodians restored dignity back to it by cleaning up the mess left by Racist 
 #Trump Terrorists. If that isn't Patriotism I don't know what will.",In 1792 both Slaves and Free Black men build Capitol Hill and in 2021 both Black and Brown Custodians restored dignity back to it by cleaning up the mess left by Racist #Trump Terrorists . If that isn't Patriotism I don't know what will .,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1
Capitol Hill Riot,"Saying Trump's capitol hill mob received mild treatment from cops because they were white only tells part of the story.

Plenty of white folks were subjected to violence from Portland to New York when they marched in support of BLM.",Saying Trump's capitol hill mob received mild treatment from cops because they were white only tells part of the story . Plenty of white folks were subjected to violence from Portland to New York when they marched in support of BLM .,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1
Capitol Hill Riot,"After the seige on the Capitol Hill, #Trump has been shunned even by the Republican Party.

But he has given a voice to the subdued prejudices of the White population and helped assert their hegemonic and supremacist aspirations from the start.","After the seige on the Capitol Hill , #Trump has been shunned even by the Republican Party . But he has given a voice to the subdued prejudices of the White population and helped assert their hegemonic and supremacist aspirations from the start .",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
Capitol Hill Riot,"Harsh writing advice:
Be like Trump. Everything you write is great! You're the best at writing! Nobody can write better than you. Burn all other books! Don't let anybody else write! Storm capitol hill! -wait, what?! *becoming a despot is a minor side effect when being like Trump*","Harsh writing advice : Be like Trump . Everything you write is great ! You're the best at writing ! Nobody can write better than you . Burn all other books ! Don't let anybody else write ! Storm capitol hill ! - wait , what ? ! * becoming a despot is a minor side effect when being like Trump *",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Capitol Hill Riot,"""Heal and move on""?

You had a terrorist attack on Capitol Hill led by the President of the United States. You don't simply brush an insurrection under the rug and call it a day.

Remove Donald Trump from office immediately.",""" Heal and move on "" ? You had a terrorist attack on Capitol Hill led by the President of the United States . You don't simply brush an insurrection under the rug and call it a day . Remove Donald Trump from office immediately .",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1
Capitol Hill Riot,"On Capitol Hill, the Senate continues work on two tracks: moving to confirm President 
's nominees, while forging ahead towards an impeachment trial of former President Donald Trump. 
 was sworn in today as the new Secretary of State.","On Capitol Hill , the Senate continues work on two tracks : moving to confirm President ' s nominees , while forging ahead towards an impeachment trial of former President Donald Trump . was sworn in today as the new Secretary of State .",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1
Capitol Hill Riot,"5pm w/ 
: 3 more arrested in California in connection with Capitol riot; During the Capitol Hill riots, Trump supporter on video yelling at Capitol police, ""Why aren't you doing something about this? This is the People's house!""","5pm w / : 3 more arrested in California in connection with Capitol riot ; During the Capitol Hill riots , Trump supporter on video yelling at Capitol police , "" Why aren't you doing something about this ? This is the People's house ! """,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1
Capitol Hill Riot,"There were 120 plus elected #Republicans who supported Trump's big lie. The most influential were Graham, Cruz and Hawley, but McCarthy, Scavino, Scalise, Ron Johnson were not far behind. Congress will never clean house, but the people can demand accountability. (Pence is out).","There were 120 plus elected #Republicans who supported Trump's big lie . The most influential were Graham , Cruz and Hawley , but McCarthy , Scavino , Scalise , Ron Johnson were not far behind . Congress will never clean house , but the people can demand accountability . ( Pence is out ) .",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,3
Capitol Hill Riot,"Several prominent Chinese dissidents have doubled down on their support for US President Donald Trump, comparing those who stormed Capitol Hill in Washington last week to the Tiananmen Square student protesters in 1989.","Several prominent Chinese dissidents have doubled down on their support for US President Donald Trump , comparing those who stormed Capitol Hill in Washington last week to the Tiananmen Square student protesters in 1989 .",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1
Capitol Hill Riot,Candle lit in church today for Holocaust Memorial Day. The nations must never forget. There were people at Trump’s Capitol Hill rampage on January 6th wearing T shirts with the emblem 6MNE (6 million not enough) Their presence in 2021 is chilling.,Candle lit in church today for Holocaust Memorial Day . The nations must never forget . There were people at Trump ’ s Capitol Hill rampage on January 6th wearing T shirts with the emblem 6MNE ( 6 million not enough ) Their presence in 2021 is chilling .,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,-1,-1,-1,-1,3,-1,-1,-1,-1,3,-1,-1
Capitol Hill Riot,"""Last week’s deadly events on Capitol Hill are #Trump’s legacy. So is his killing spree, which has exposed the cruelty, brutality, and inhumanity of the #DeathPenalty ""
 of 
 considers the Federal death penalty in the US",""" Last week ’ s deadly events on Capitol Hill are #Trump ’ s legacy . So is his killing spree , which has exposed the cruelty , brutality , and inhumanity of the #DeathPenalty "" of considers the Federal death penalty in the US",0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,-1,-1,-1,-1,3,-1,-1,-1,-1,1,1,3
Capitol Hill Riot,"Is GOP now the party of Trump? Is GOP now Quanon party? Is GOP now a conspiracy theorists party? 
We need urgent answers.The whole world is watching how a man who openly incited the Capitol Hill insurrection is now being embraced by the Republican Party!",Is GOP now the party of Trump ? Is GOP now Quanon party ? Is GOP now a conspiracy theorists party ? We need urgent answers.The whole world is watching how a man who openly incited the Capitol Hill insurrection is now being embraced by the Republican Party !,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1
Capitol Hill Riot,"What a nonsense! Trump organized a coup, he financed groups with $2.7m , Trump gave the order 'Fight like hell' before the attack of Capitol Hill. Dems must get the way they want it! The Russia oriented times are over Sen.RonJohnson.","What a nonsense ! Trump organized a coup , he financed groups with $ 2.7 m , Trump gave the order ' Fight like hell ' before the attack of Capitol Hill . Dems must get the way they want it ! The Russia oriented times are over Sen.RonJohnson .",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1
Capitol Hill Riot,"This week, a mob of Trump supporters invaded Capitol Hill. These dramatic events are exposing the total impasse of US capitalism. But the real insurrection must come from the working class: the only force that can transform society.","This week , a mob of Trump supporters invaded Capitol Hill . These dramatic events are exposing the total impasse of US capitalism . But the real insurrection must come from the working class : the only force that can transform society .",1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
Capitol Hill Riot,"2 Mitch McConnell & his henchmen, We Americans will never forget your false claims of ""The Law & Order Party"". U will go down in history as the ""Cop Killers"" Party
Watch: Hundreds of Trump supporters storm Capitol Hill, break fences and fight with police","2 Mitch McConnell & his henchmen , We Americans will never forget your false claims of "" The Law & Order Party "" . U will go down in history as the "" Cop Killers "" Party Watch : Hundreds of Trump supporters storm Capitol Hill , break fences and fight with police",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1
Capitol Hill Riot,"In WSJ interview, Kudlow raps Trump for not acting quickly to stop the violence on Capitol Hill. He also calls for a Taiwan free trade deal and urges Biden to keep tariffs on China which he says is becoming an “enemy.” With ⁦⁦
⁩","In WSJ interview , Kudlow raps Trump for not acting quickly to stop the violence on Capitol Hill . He also calls for a Taiwan free trade deal and urges Biden to keep tariffs on China which he says is becoming an “ enemy . ” With ⁦ ⁦ ⁩",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1
Capitol Hill Riot,This is infuriating to read. The fantasy that the race-hating party of Trump is also the party of law and order is blown apart on Capitol Hill. Blue lives are expendable as everyone is expendable when political power and maneuver require it.,This is infuriating to read . The fantasy that the race-hating party of Trump is also the party of law and order is blown apart on Capitol Hill . Blue lives are expendable as everyone is expendable when political power and maneuver require it .,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3
Capitol Hill Riot,Facebook Instagram blocked Trump accounts 24 hours after he posted messages with false information following the violent break-in of his supporters on Capitol Hill -,Facebook Instagram blocked Trump accounts 24 hours after he posted messages with false information following the violent break-in of his supporters on Capitol Hill -,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1
Capitol Hill Riot,"“These last few weeks have sealed Trump's fate in terms of legacy. Any political achievement will be drowned out by the violent uprising on Capitol Hill and by attempts to reverse the election result"" 
 #PoliticalScience Professor","“ These last few weeks have sealed Trump's fate in terms of legacy . Any political achievement will be drowned out by the violent uprising on Capitol Hill and by attempts to reverse the election result "" #PoliticalScience Professor",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,0
Capitol Hill Riot,Many politicians and celebrities are demanding Donald Trump be held accountable for the violence seen at Capitol Hill this week.,Many politicians and celebrities are demanding Donald Trump be held accountable for the violence seen at Capitol Hill this week .,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1
Capitol Hill Riot,"“.we must call the chaos on Capitol Hill what it was-an attempted coup, an insurrection and,according to the FBI’s definition,domestic terrorism. In doing so,we must also recognize Pres.Trump for what he is-a stochastic terrorist.” -⁦
⁩","“ . we must call the chaos on Capitol Hill what it was-an attempted coup , an insurrection and , according to the FBI ’ s definition , domestic terrorism . In doing so , we must also recognize Pres.Trump for what he is-a stochastic terrorist . ” - ⁦ ⁩",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1
Capitol Hill Riot,"Never one to miss a chance to confuse. Gaetz blamed all democrats for damages during protests against racial injustice while forgiving trump his violent insurrection. At same time Matt pushes the big lie. Time for honesty in all corners 

#OneV1",Never one to miss a chance to confuse . Gaetz blamed all democrats for damages during protests against racial injustice while forgiving trump his violent insurrection . At same time Matt pushes the big lie . Time for honesty in all corners #OneV1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1
Capitol Hill Riot,Now you know Trump is responsible to he is not to everyone is responsible for insurrection on Capitol hill in two weeks has a reward?,Now you know Trump is responsible to he is not to everyone is responsible for insurrection on Capitol hill in two weeks has a reward ?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,1,-1
Capitol Hill Riot,"As sunset falls on Capitol Hill, US National Guards are struggling to dislodge Trump supporters from their siege of Capitol Hill.We are seeing Americans undermine their own democracy. It’s jarring to watch. 

The world watches in dismay.","As sunset falls on Capitol Hill , US National Guards are struggling to dislodge Trump supporters from their siege of Capitol Hill.We are seeing Americans undermine their own democracy . It ’ s jarring to watch . The world watches in dismay .",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1
Capitol Hill Riot,"Never again should individuals such as Rep. Marjorie Taylor Greene, Ted Cruz or Josh Hawley set foot on Capitol Hill, let alone serve in ANY state or national legislature! For some people like trump and these 3 individuals, we should all say “ NEVER AGAIN!","Never again should individuals such as Rep . Marjorie Taylor Greene , Ted Cruz or Josh Hawley set foot on Capitol Hill , let alone serve in ANY state or national legislature ! For some people like trump and these 3 individuals , we should all say “ NEVER AGAIN !",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1
Capitol Hill Riot,"Europe's Populists finally break with Trump — Even for some of his most like-minded allies abroad, the insurrection on Capitol Hill was one step too far
By","Europe's Populists finally break with Trump — Even for some of his most like-minded allies abroad , the insurrection on Capitol Hill was one step too far By",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1
Capitol Hill Riot,Jennings comes across as one of the last remaining reasonable Republicans. But he is wrong to imply moral equivalence to the BLM protests this past summer and the Trump violent insurrection on Capitol Hill on 6 January. Opinion: Mitch McConnell's dilemma,Jennings comes across as one of the last remaining reasonable Republicans . But he is wrong to imply moral equivalence to the BLM protests this past summer and the Trump violent insurrection on Capitol Hill on 6 January . Opinion : Mitch McConnell's dilemma,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,-1,-1,-1,-1,3,-1,-1,-1,-1,2,-1,-1
Capitol Hill Riot,The American Catholic Bishops need to strongly denounce what Donald Trump and his White Supremacist allies did on Capitol Hill on January 6th. #Catholic #USCCB,The American Catholic Bishops need to strongly denounce what Donald Trump and his White Supremacist allies did on Capitol Hill on January 6th . #Catholic #USCCB,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1
Capitol Hill Riot,"Trump not only emphasized numerous times for people to peacefully protest, but the riot at Capitol Hill started before his speech was even finished.

The other 3 ordered their followers to break the law and commit crimes again humanity.

Nice try.","Trump not only emphasized numerous times for people to peacefully protest , but the riot at Capitol Hill started before his speech was even finished . The other 3 ordered their followers to break the law and commit crimes again humanity . Nice try .",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1
Capitol Hill Riot,"No justice, no peace, 
 . 
Rep. Dean: Trump 'lit the match' that caused the Capitol Hill riots","No justice , no peace , . Rep . Dean : Trump ' lit the match ' that caused the Capitol Hill riots",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1
Capitol Hill Riot,"""The president failed to safeguard the American democracy yesterday."" Bay Area Rep. 
 explains why he supports the call to remove Pres. Trump after he was locked down in his office during the Capitol Hill siege.",""" The president failed to safeguard the American democracy yesterday . "" Bay Area Rep . explains why he supports the call to remove Pres . Trump after he was locked down in his office during the Capitol Hill siege .",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1
Capitol Hill Riot,Nebraska GOP Congressman frowns on stepped up security on Capitol Hill in the wake of the violent attack on the US Capitol by supporters of President Trump,Nebraska GOP Congressman frowns on stepped up security on Capitol Hill in the wake of the violent attack on the US Capitol by supporters of President Trump,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1
Capitol Hill Riot,Just saw the footage r eleased by the New Yorker reporter of Capitol Hill. Holy God Trump has destroyed US democracy,Just saw the footage r eleased by the New Yorker reporter of Capitol Hill . Holy God Trump has destroyed US democracy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3
Capitol Hill Riot,"The failed attack at Capitol Hill has marked the failure of a strategy and left allies vulnerable. Navalny timing of returning to Russia is no coincidence. With Trump gone, Putin is at risk. Johnson is isolated. Brexit is all is left of the Trump/Putin/Johnson attack to Democracy","The failed attack at Capitol Hill has marked the failure of a strategy and left allies vulnerable . Navalny timing of returning to Russia is no coincidence . With Trump gone , Putin is at risk . Johnson is isolated . Brexit is all is left of the Trump / Putin / Johnson attack to Democracy",0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1
Capitol Hill Riot,"When Trump followers invaded Capitol Hill it was attack on American Democracy 
When Pakistan driven Anarchists desecrated Tricolour flag, the Pakistani in 
 is rejoiced otherwise she can't support Anti-National elements 
Indian Muslims will isolate them","When Trump followers invaded Capitol Hill it was attack on American Democracy When Pakistan driven Anarchists desecrated Tricolour flag , the Pakistani in is rejoiced otherwise she can't support Anti-National elements Indian Muslims will isolate them",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
Capitol Hill Riot,"Capitol Hill rioters were led to their deaths by Trump, their false prophet.
In fact it’s hard to think of a constituency more abused by a psychopathic conman who at the time of writing is still President of the United States than his most loyal supporters","Capitol Hill rioters were led to their deaths by Trump , their false prophet . In fact it ’ s hard to think of a constituency more abused by a psychopathic conman who at the time of writing is still President of the United States than his most loyal supporters",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1
Capitol Hill Riot,"""Entitlement. Violence. Power. All of these are at the core of toxic masculinity — and violence against women."" 

Powerful words from #SheDecides Champion 
, reflecting on the Capitol Hill violence & the danger of Trump's toxic masculinity.",""" Entitlement . Violence . Power . All of these are at the core of toxic masculinity — and violence against women . "" Powerful words from #SheDecides Champion , reflecting on the Capitol Hill violence & the danger of Trump's toxic masculinity .",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,3
Capitol Hill Riot,"During the Donald Trump impeachment hearing the Republican Party discovered a new word. A word they hadn't used in the last 4 years. ""UNITY"" . Donald Trump must pay for his incitement to insurrection on Capitol Hill. 
#ImpeachmentDay #Insurrection","During the Donald Trump impeachment hearing the Republican Party discovered a new word . A word they hadn't used in the last 4 years . "" UNITY "" . Donald Trump must pay for his incitement to insurrection on Capitol Hill . #ImpeachmentDay #Insurrection",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1
Capitol Hill Riot,"Few elected R’s have nerve to perform their duties, if it involves annoying Trump or their malicious colleagues, even when the offense is as great as Trump’s. When R colleagues, as Toomey admits, were “complicit in the big lie,” all they can do is shrug.","Few elected R ’ s have nerve to perform their duties , if it involves annoying Trump or their malicious colleagues , even when the offense is as great as Trump ’ s . When R colleagues , as Toomey admits , were “ complicit in the big lie , ” all they can do is shrug .",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2
Capitol Hill Riot,"1st: We NEED to know WHO was RESPONSIBLE for NOT PROTECTING MY/OUR BELOVED CAPITOL HILL, where I used to SO VERY PROUDLY WORK2nd: IF TRUMP 45 told us to go ANYWHERE-it's OUR RESPONSIBILITY to CHOOSE or NOT to CHOOSE WHATEVER SOMEONE SAID to DOThe RESPONSIBILITY is OURS","1st : We NEED to know WHO was RESPONSIBLE for NOT PROTECTING MY / OUR BELOVED CAPITOL HILL , where I used to SO VERY PROUDLY WORK 2nd : IF TRUMP 45 told us to go ANYWHERE-it's OUR RESPONSIBILITY to CHOOSE or NOT to CHOOSE WHATEVER SOMEONE SAID to DOThe RESPONSIBILITY is OURS",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3
Capitol Hill Riot,"5 Americans lost their lives in the Trump incited terrorist attack, and yet Rob Portman continues to perpetuate Trump's BIG LIE that led to the Capitol riot.

Portman can take his 'blue ribbon panel' and shove it up his ass.

Try introducing a bill looking into voter suppression.","5 Americans lost their lives in the Trump incited terrorist attack , and yet Rob Portman continues to perpetuate Trump's BIG LIE that led to the Capitol riot . Portman can take his ' blue ribbon panel ' and shove it up his ass . Try introducing a bill looking into voter suppression .",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
Capitol Hill Riot,"“At least 5 supporters facing federal charges have suggested they were taking orders from Trump when they marched on Capitol Hill on Jan. 6 to challenge certification of Biden’s election win.” ⁦
⁩ ⁦
⁩ ⁦
⁩",“ At least 5 supporters facing federal charges have suggested they were taking orders from Trump when they marched on Capitol Hill on Jan . 6 to challenge certification of Biden ’ s election win . ” ⁦ ⁩ ⁦ ⁩ ⁦ ⁩,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1
Capitol Hill Riot,"Trump must be held accountable for the riots on Capitol Hill. Primarily by the Senate, secondarily by the courts. Thirdly, the administration of justice falls into private hands, such as banks and IT companies, or militia under the Constitution.","Trump must be held accountable for the riots on Capitol Hill . Primarily by the Senate , secondarily by the courts . Thirdly , the administration of justice falls into private hands , such as banks and IT companies , or militia under the Constitution .",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,0
Capitol Hill Riot,"The Capitol Hill Riot Was Pelosi’s Fault, Not Trump’s

Why couldn’t Congress’ private police force of 2,000 protect it from a mob of hundreds?","The Capitol Hill Riot Was Pelosi ’ s Fault , Not Trump ’ s Why couldn ’ t Congress ’ private police force of 2,000 protect it from a mob of hundreds ?",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1
Capitol Hill Riot,"""When BLM protested, they couldn’t get anywhere near Capitol Hill because it was surrounded by the National Guard. On Wednesday, local police actually opened the small crowd barriers that were supposed to deter the Trump supporters.""",""" When BLM protested , they couldn ’ t get anywhere near Capitol Hill because it was surrounded by the National Guard . On Wednesday , local police actually opened the small crowd barriers that were supposed to deter the Trump supporters . """,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1
